1.0,7.831957,12.651529
2.0,-4.554184,1.4846375
3.0,7.392713,4.1222334
4.0,1.6801263,6.4456735
5.0,-0.36239198,3.6943219
6.0,5.764421,6.619382
7.0,9.761035,12.224317
8.0,-18.624031,-13.31886
9.0,17.4998,17.680674
10.0,-1.7677063,-2.2446928
11.0,1.4272763,-3.081661
12.0,-4.8931055,-5.5226617
13.0,15.797946,16.305634
14.0,-12.209478,-12.828123
15.0,-15.559255,-12.690179
16.0,-7.274518,-7.920556
17.0,-4.916881,-5.5302224
18.0,8.891935,5.782623
19.0,-12.758149,-8.43347
20.0,-17.562712,-15.86987
21.0,6.0445256,6.8908787
22.0,-2.5840862,-2.758729
23.0,-16.017965,-18.313522
24.0,-1.2007421,-2.0706906
25.0,7.245537,3.680414
26.0,-9.250058,-13.506498
27.0,8.740477,5.725215
28.0,4.889009,-1.4873273
29.0,10.133728,7.3502483
30.0,-6.3759017,-11.933076
31.0,2.729666,1.9514612
32.0,-7.244914,-7.772949
33.0,-2.3655882,-2.5214655
34.0,6.0657663,6.841588
35.0,-2.7413552,-7.988073
36.0,-4.606001,-4.092077
37.0,-13.756074,-14.436996
38.0,-1.9518526,2.5162525
39.0,2.3297713,7.237081
40.0,7.9501314,12.600484
41.0,-5.255601,-4.89146
42.0,15.087163,12.204938
43.0,-4.6729765,1.4212414
44.0,-7.704544,-11.523933
45.0,13.7323885,15.032032
46.0,-1.6751512,-2.0839286
47.0,-16.162573,-16.491873
48.0,2.763156,-1.0458828
49.0,2.1520276,5.4589725
50.0,-2.2399635,6.423181
51.0,-9.184947,-9.418985
52.0,-9.828383,-2.197764
53.0,1.4421256,6.228186
54.0,13.1892,10.067105
55.0,2.3996363,7.234178
56.0,-12.372393,-12.807888
57.0,2.5173435,7.4065537
58.0,-17.833025,-15.018958
59.0,4.742096,3.982854
60.0,0.74405295,5.200558
61.0,15.887886,16.417356
62.0,13.288355,10.465412
63.0,-1.0302727,2.9302366
64.0,-9.473125,-17.725061
65.0,6.542112,7.9808893
66.0,-6.2515078,-0.91237664
67.0,8.424981,5.683214
68.0,-15.94711,-16.582506
69.0,-7.4469714,-1.2220186
70.0,-16.974,-17.957827
71.0,-3.330041,0.40069824
72.0,-0.3515391,-0.9673554
73.0,6.7216816,2.806038
74.0,-9.235038,-6.2113366
75.0,-7.677687,-15.793617
76.0,3.3472548,8.1428385
77.0,15.546971,16.370628
78.0,-3.728243,-3.9471781
79.0,3.938843,-2.3484306
80.0,10.623055,12.853608
81.0,0.9265701,0.91121346
82.0,3.362841,-0.20771527
83.0,-0.80777144,-1.8826176
84.0,-8.931847,-4.800367
85.0,3.4560761,-0.06151709
86.0,6.3262043,7.47488
87.0,-6.2193146,-6.7262545
88.0,-5.9512935,-10.801577
89.0,-9.752407,-14.427017
90.0,7.1190567,8.5572605
91.0,-12.2068615,-7.546939
92.0,-0.47437897,3.370674
93.0,11.937034,13.65727
94.0,-2.7796445,-2.706955
95.0,-1.87507,4.7698584
96.0,6.9418635,11.932176
97.0,7.9511003,-0.4932907
98.0,-7.8900633,-8.1446085
99.0,14.641631,12.06251
100.0,-0.24616998,-0.79380816
101.0,-8.061756,-12.64047
102.0,-13.063032,-16.710487
103.0,-7.8350444,-8.052335
104.0,-10.449329,-15.66836
105.0,3.6264908,8.451372
106.0,-15.399117,-16.264936
107.0,-6.1046853,0.2331827
108.0,-6.3664956,-6.81731
