0.35132763,0.5915015,0.5222254,0.40488452,0.5721698,0.6714483,0.47840962,0.5182712,0.610185,0.648352
0.35132763,0.6554306,0.6327098,0.38957176,0.62460464,0.6132698,0.5604793,0.56241846,0.4947903,0.5854597
0.27911708,0.6562974,0.5872671,0.5067358,0.5990658,0.5904162,0.5711008,0.5518001,0.5046721,0.6305104
0.40354237,0.72357327,0.5753177,0.5628637,0.75621045,0.56361204,0.46844962,0.63721675,0.4886216,0.5865211
0.44920033,0.6405002,0.6340794,0.433732,0.75621045,0.55030173,0.4682142,0.6504124,0.4886216,0.5865211
0.44994533,0.54742247,0.57277423,0.433732,0.65057075,0.5425807,0.4637729,0.6515049,0.41958082,0.5377969
0.41014454,0.5407476,0.58396137,0.433732,0.67592824,0.52235997,0.44626442,0.6515049,0.41958082,0.5444026
0.40481335,0.5407476,0.58293515,0.46081266,0.67592824,0.54403985,0.4800793,0.6996046,0.41958082,0.54043394
0.48017636,0.5056341,0.6582828,0.47225344,0.6109143,0.53131837,0.4937332,0.7694924,0.41006783,0.54501843
0.5158333,0.5119236,0.6891046,0.48686936,0.55753595,0.4261369,0.5893393,0.61533695,0.3686603,0.5178229
0.5038962,0.49952406,0.67890406,0.48686936,0.5007305,0.4221135,0.6449482,0.58971286,0.37995848,0.46945626
0.49327454,0.50389457,0.67890406,0.40034074,0.5007305,0.4221135,0.6382904,0.4588633,0.3826102,0.51346767
0.5208774,0.50705475,0.61749464,0.33438426,0.5098321,0.420349,0.7096078,0.44298142,0.43776926,0.5020225
0.5208774,0.5543047,0.6396516,0.34307083,0.61112124,0.42633915,0.6091958,0.4438827,0.3991386,0.5357967
0.46182317,0.73223376,0.6396516,0.48119548,0.67043597,0.42633915,0.5809141,0.4956523,0.44480217,0.5357967
0.46182317,0.569135,0.6396516,0.43364713,0.6902431,0.44801125,0.5756748,0.52833444,0.45732498,0.4917692
0.4849878,0.3572765,0.7032834,0.35097364,0.6902431,0.41462335,0.6725216,0.55169326,0.41944975,0.47642875
0.50453913,0.45787928,0.72754645,0.39897752,0.6873182,0.37873772,0.6725216,0.55414575,0.4521216,0.47140494
0.56818306,0.41250405,0.75372154,0.3934606,0.6972374,0.33559597,0.7142899,0.5733203,0.45700204,0.47101778
0.6576331,0.4218761,0.76223356,0.44708282,0.5316202,0.4492436,0.64343816,0.6018454,0.365887,0.45418558
0.59561634,0.39967453,0.5943145,0.46923897,0.42209268,0.44713277,0.63642716,0.6018454,0.45069376,0.41049266
0.54166055,0.44235173,0.55535376,0.4339892,0.4915044,0.47061238,0.63642716,0.5867839,0.45069376,0.46047226
0.45624167,0.44235173,0.55887425,0.4339892,0.5365681,0.47061238,0.60642713,0.53676087,0.40455008,0.48313516
0.45624167,0.37850165,0.6010408,0.4127472,0.6337644,0.47061238,0.5717162,0.5527995,0.45555365,0.50729954
0.43208456,0.4109622,0.6335163,0.40136006,0.6337644,0.5296813,0.47025648,0.5407121,0.479826,0.5937435
0.46489444,0.40718016,0.5717656,0.40136006,0.5504813,0.5650552,0.59190655,0.6062114,0.44857436,0.60753524
0.4915754,0.40718016,0.47598207,0.49074778,0.5169942,0.5650552,0.60632724,0.6062114,0.38438725,0.6148123
0.47621208,0.45448342,0.54864067,0.4420505,0.6201126,0.56143296,0.5604586,0.61069983,0.33601555,0.59658647
0.58075136,0.46107653,0.4893644,0.47802958,0.60090643,0.40189037,0.5604586,0.6328487,0.33689037,0.604099
0.58075136,0.48013073,0.4893644,0.46767738,0.5532062,0.37256044,0.5642017,0.57753056,0.37879393,0.5835339
0.5492784,0.38332695,0.5810807,0.5149745,0.5151252,0.35191798,0.59063727,0.5614863,0.45113832,0.537792
0.5180237,0.3775756,0.46935177,0.50819385,0.6018762,0.4798892,0.6208521,0.53563285,0.5883375,0.5368566
0.43388668,0.44260168,0.42724738,0.5657234,0.6103363,0.4798892,0.6208521,0.46737626,0.50826484,0.5478764
0.48837972,0.41137922,0.49693668,0.59968805,0.55263484,0.6159642,0.6227079,0.45484236,0.57474154,0.54333544
0.48368287,0.38288036,0.49693668,0.58681077,0.5322197,0.60209906,0.5841076,0.47391254,0.71727175,0.48964068
0.529563,0.31861362,0.5261508,0.5676107,0.52019614,0.6627693,0.5225237,0.45686278,0.7282348,0.4712194
0.5995759,0.32204613,0.37554568,0.56097543,0.5123825,0.6256217,0.5937933,0.39237005,0.693853,0.46045205
0.60581285,0.3224781,0.37554568,0.46759918,0.5817346,0.6256217,0.61197525,0.37750867,0.57119685,0.4507744
0.6150908,0.49340928,0.37717757,0.45355386,0.5718527,0.6256217,0.61197525,0.3170172,0.64095885,0.4597997
0.4514984,0.51961315,0.37717757,0.5377957,0.47590488,0.6501529,0.5941745,0.41071677,0.6303974,0.46564502
0.5430548,0.57489616,0.3170166,0.54105824,0.47590488,0.69224,0.6775599,0.44182318,0.644227,0.47629833
0.56576914,0.5364457,0.30435184,0.51600236,0.4889401,0.58505714,0.6270083,0.50290704,0.42446437,0.52518296
0.4526516,0.49435183,0.32403943,0.46708065,0.42981613,0.633958,0.6334143,0.5204441,0.42446437,0.473435
0.4526516,0.549515,0.28604072,0.41543978,0.4968336,0.50808746,0.6073655,0.5285766,0.36938262,0.473435
0.4527312,0.5309246,0.4047535,0.4412318,0.5010787,0.4821537,0.6146191,0.527185,0.36938262,0.47048303
0.45764777,0.49944067,0.4047535,0.51647973,0.5010787,0.38484922,0.6977487,0.5567642,0.41377756,0.4754614
0.42624965,0.5294466,0.48650855,0.51647973,0.5373273,0.3907117,0.5979568,0.4951876,0.35763037,0.43823546
0.5045533,0.5327829,0.3579343,0.5259215,0.56597376,0.44324335,0.58121014,0.5098984,0.35763037,0.43823546
0.5045533,0.49304453,0.3934757,0.47258812,0.53959805,0.4458861,0.55394566,0.5098984,0.3988903,0.5104676
0.5642316,0.43699583,0.42028695,0.47258812,0.5529582,0.4515296,0.4818716,0.41516718,0.41632777,0.55483896
0.5302315,0.39273998,0.44052747,0.4197562,0.5529582,0.49600884,0.55626005,0.41516718,0.54175663,0.51979506
0.58299315,0.39273998,0.44028696,0.4197562,0.57804567,0.5199564,0.55626005,0.4748691,0.4258788,0.529895
0.46836543,0.44309056,0.48695275,0.34073147,0.5481378,0.5485394,0.5019337,0.45825258,0.4957922,0.56644684
0.36940446,0.45832494,0.4851175,0.33758146,0.5324479,0.524321,0.5019337,0.46168548,0.53361535,0.65843815
0.43814376,0.47057468,0.51790935,0.30428445,0.5458208,0.57045084,0.5119174,0.5106967,0.5057677,0.68773115
0.43960112,0.5337183,0.50794345,0.3256857,0.5129835,0.5706451,0.48781845,0.50108665,0.38738352,0.7046396
0.45555052,0.5830648,0.48747018,0.42392433,0.61866415,0.5649755,0.52001333,0.48731107,0.36455578,0.67175865
0.45555052,0.5830648,0.40226495,0.42791265,0.54267216,0.57484233,0.5193531,0.45428818,0.41813272,0.6067727
0.47639233,0.5789062,0.36900383,0.42749244,0.47991273,0.5714291,0.46733132,0.37616146,0.38341525,0.4995169
0.41904843,0.541914,0.38045803,0.5102567,0.5649937,0.57489705,0.46733132,0.4325478,0.366048,0.5131185
0.42753255,0.541914,0.30002177,0.52980405,0.5109078,0.6834005,0.481321,0.5372784,0.41779202,0.4474644
0.48163125,0.5303279,0.41481012,0.5911663,0.450234,0.62112314,0.465136,0.586087,0.44164947,0.5413998
0.48126513,0.56044656,0.43440574,0.5318151,0.39143515,0.51466954,0.42896983,0.6015126,0.44164947,0.5435919
0.38423225,0.5951041,0.43440574,0.47785604,0.36773255,0.51466954,0.3962857,0.6498366,0.44164947,0.4851497
0.42228565,0.5728054,0.38479334,0.4662371,0.34518772,0.6217549,0.255399,0.6498366,0.41600335,0.52058244
0.386001,0.5728054,0.4348039,0.6214098,0.33745033,0.5939355,0.38329923,0.6498366,0.37894922,0.55398506
0.5253483,0.5306183,0.4348039,0.6189491,0.40598342,0.5939355,0.38329923,0.6498366,0.44075564,0.4998231
0.61895573,0.66680163,0.39018095,0.6290285,0.40598342,0.5052037,0.38329923,0.49892458,0.48260754,0.5485572
0.6030337,0.7008639,0.55417895,0.6290285,0.33810607,0.5242254,0.40855208,0.5273082,0.30701315,0.6011456
0.5397672,0.6875243,0.51597726,0.58438426,0.33810607,0.5465274,0.440761,0.40784004,0.4019519,0.6011456
0.4924259,0.6473352,0.5029843,0.52199864,0.39889786,0.5269241,0.38883102,0.4048765,0.36283195,0.6068765
0.5017684,0.5789437,0.4171611,0.59851503,0.44200465,0.4815746,0.49052775,0.4092372,0.41912758,0.60192484
0.50166744,0.5808743,0.44880918,0.608039,0.356089,0.53489494,0.4638995,0.41744646,0.39259246,0.58789665
0.5318253,0.6382662,0.53162783,0.54730284,0.40653363,0.57126623,0.4483265,0.41079906,0.31938297,0.5773604
0.5407705,0.39677903,0.44927925,0.54730284,0.45169595,0.53666097,0.48000753,0.41079906,0.31938297,0.5773604
0.53436553,0.39677903,0.44927925,0.42680553,0.5126312,0.567041,0.41088417,0.46075052,0.4186215,0.54787964
0.58732253,0.39852664,0.53349596,0.5525233,0.51921296,0.56269634,0.39058298,0.46075052,0.37583947,0.46821213
0.5748353,0.33308956,0.54273844,0.57081133,0.46773517,0.58156073,0.39058298,0.38268766,0.37583947,0.461988
0.62242264,0.33308956,0.5292954,0.5862095,0.46728158,0.5922628,0.39058298,0.44665515,0.42106086,0.461988
0.6154672,0.4620961,0.5292954,0.5313071,0.48981583,0.6436354,0.45267436,0.43662387,0.45132113,0.46721563
0.5277174,0.47296378,0.57528985,0.512887,0.48570684,0.6676808,0.45267436,0.4525775,0.35252568,0.45003292
0.5768313,0.47296378,0.5781842,0.43469515,0.49700052,0.6773302,0.45239526,0.51569045,0.4494645,0.6206005
0.55324733,0.47859776,0.5484091,0.4845733,0.5296647,0.5122197,0.35479227,0.49364895,0.4075209,0.6736306
0.54694104,0.49059585,0.5888133,0.48789042,0.3719942,0.4528982,0.39750552,0.5470526,0.3613752,0.6736306
0.54694104,0.40797275,0.62603813,0.51218677,0.35982603,0.55976844,0.45336506,0.5513275,0.40206143,0.6420157
0.5270817,0.47658485,0.6007875,0.52747583,0.46435663,0.53200704,0.56072825,0.5000667,0.35361266,0.5510676
0.56277233,0.4329271,0.5386096,0.5182855,0.35920808,0.5701141,0.5731716,0.47270092,0.35982394,0.58894545
0.59199774,0.51594216,0.58233756,0.6108028,0.45118055,0.5925565,0.5731716,0.42153737,0.48300156,0.4642148
0.5622743,0.5627125,0.5234833,0.57622373,0.45118055,0.46602246,0.6066283,0.4854799,0.5138345,0.4866508
0.5989044,0.5684002,0.510896,0.55202746,0.42229903,0.4151537,0.59087783,0.5271201,0.51637405,0.52731305
